,bnum,condition,base_abundance,halflife_minutes,gene_name
9066,b2340,wt_minusrif,0.00012136490652738373,359.11459447009537,sixA
9067,b3297,wt_minusrif,0.00016934936661289259,655287.4641734306,rpsK
9068,b1845,wt_minusrif,8.234453569100061e-05,281.71093481261465,ptrB
9069,b2636,wt_minusrif,1.9073491474971004e-06,5444.293769109386,yfjS
9070,b4002,wt_minusrif,1.8100659626778237e-05,763.9686619537927,zraP
9071,b1556,wt_minusrif,4.3698972697924056e-07,421.5407643897894,essQ
9072,b3686,wt_minusrif,8.380979362165161e-06,40880.39976670733,ibpB
9073,b3187,wt_minusrif,0.00011752246609422511,276.8751931345794,ispB
9074,b4316,wt_minusrif,5.567538688508876e-06,74.20587363775832,fimC
9075,b3651,wt_minusrif,5.43838166531304e-06,20400.24695274009,trmH
9076,b0952,wt_minusrif,2.1233814224509547e-05,324.63630594702937,pqiC
9077,b3342,wt_minusrif,0.0002985939106936995,930.8207002008943,rpsL
9078,b3967,wt_minusrif,1.4339536099312605e-05,81756.39275266699,murI
9079,b1728,wt_minusrif,8.741789511612174e-06,137.3580112319754,ydjM
9080,b4786,wt_minusrif,4.966825970761257e-06,64.14335001492206,yqhJ
9081,b1644,wt_minusrif,4.274776487375616e-06,220.96771422349866,ydhJ
9082,b1340,wt_minusrif,0.00013684518207115649,361.52238155920554,smrA
9083,b3739,wt_minusrif,2.5855522566830044e-05,1316.7834447124565,atpI
9084,b1729,wt_minusrif,0.00032516648914080723,1310698.5351612805,tcyP
9085,b2865,wt_minusrif,1.7946904493031353e-05,81840.86534798428,ygeR
9086,b3496,wt_minusrif,0.00012462760159722745,1279.5258923249605,dtpB
9087,b3943,wt_minusrif,6.454288997505195e-06,138.61469376155037,yijE
9088,b0460,wt_minusrif,5.261374283666073e-05,223.16285811467108,hha
9089,b2650,wt_minusrif,2.470120648864428e-07,40.87886432844038,ypjC
9090,b0658,wt_minusrif,3.374181034420879e-05,163761.44754990982,ybeX
9091,b2788,wt_minusrif,3.826455348129349e-05,163801.8032429845,gudX
9092,b4475,wt_minusrif,4.645053187681138e-05,517.559245177711,unknown
9093,b4136,wt_minusrif,1.843300922778119e-05,261.4092143838115,dsbD
9094,b1519,wt_minusrif,0.00010614012581194895,529.5789000684865,tam
9095,b1582,wt_minusrif,4.8287193105186315e-06,102.82111126651222,ynfA
9096,b0052,wt_minusrif,1.8567767190683713e-05,485.25947091058094,pdxA
9097,b3946,wt_minusrif,2.3932215653250633e-06,20400.06650363536,fsaB
9098,b2836,wt_minusrif,5.926965802214956e-05,439.07518544352524,aas
9099,b1773,wt_minusrif,4.3761964842050185e-06,20400.190356371393,ydjI
9100,b2057,wt_minusrif,2.345974223732335e-06,10160.110031228072,wcaC
9101,b4395,wt_minusrif,6.155696023570743e-05,573.6252680255752,ytjC
9102,b4399,wt_minusrif,2.294549992778214e-05,157.08807188477823,creC
9103,b4617,wt_minusrif,1.5976552008793738e-05,73.50391699750584,unknown
9104,b0411,wt_minusrif,1.1604537457989742e-05,146.68678240315433,tsx
9105,b1585,wt_minusrif,2.755622003090595e-05,1596.870626891519,ynfC
9106,b0599,wt_minusrif,4.590766709335808e-05,1108.9263799535045,hcxA
9107,b0873,wt_minusrif,3.0111804866567015e-06,20320.122391794164,hcp
9108,b2753,wt_minusrif,1.5929417362825716e-05,81840.67911876687,iap
9109,b0850,wt_minusrif,9.753587520991797e-06,339.91216693929107,ybjC
9110,b2512,wt_minusrif,0.00016338069445677193,409567.4870100058,bamB
9111,b0336,wt_minusrif,7.901283438721e-06,328.95488417383416,codB
9112,b1072,wt_minusrif,7.065275437217471e-06,40800.27849409869,flgA
9113,b1624,wt_minusrif,0.0001495757923869834,486.607677388831,ydgJ
9114,b2384,wt_minusrif,3.762492981806194e-06,154.59269065494658,ypdE
9115,b3369,wt_minusrif,1.6578564433691527e-06,128.08289619213116,yhfL
9116,b4307,wt_minusrif,1.208473227754779e-06,10200.07373373556,yjhQ
9117,b0114,wt_minusrif,0.0004097714012023853,3191.864746423199,aceE
9118,b0174,wt_minusrif,2.9517450422184927e-05,270.79076542025473,uppS
9119,b0250,wt_minusrif,0.00012882940817824292,114.89466325041712,ykfB
9120,b1988,wt_minusrif,0.005698110619613951,575.573965135887,nac
9121,b3301,wt_minusrif,0.00097409052039673,5324720.0,rplO
9122,b0327,wt_minusrif,4.470073637395184e-07,211.25500685565035,yahM
9123,b3395,wt_minusrif,3.6972883999781e-06,107.34034086164924,hofM
9124,b3505,wt_minusrif,8.431406009585136e-05,1057.3915595859821,insH11
9125,b4077,wt_minusrif,2.3625937687666224e-05,163801.25134003852,gltP
9126,b3826,wt_minusrif,5.977172250532963e-06,40880.25822314836,yigL
9127,b2039,wt_minusrif,3.407179609723573e-05,848.8120075029924,rfbA
9128,b2997,wt_minusrif,7.901980052561993e-06,40920.42101166773,hybO
9129,b3409,wt_minusrif,0.0003525810024929597,8523.98017482691,feoB
9130,b3728,wt_minusrif,0.00019969644051737016,409569.39673374326,pstS
9131,b2492,wt_minusrif,3.080263996629979e-05,163801.7971490877,focB
9132,b1897,wt_minusrif,0.00020211879391702456,1069.0708486591127,otsB
9133,b2282,wt_minusrif,6.577597170389447e-05,220.47049810487744,nuoH
9134,b2747,wt_minusrif,3.0184406392243622e-05,564.5139535600616,ispD
9135,b3096,wt_minusrif,1.7606527315864294e-05,81880.93004361395,mzrA
9136,b3255,wt_minusrif,5.396976391950967e-05,507.4353416667166,accB
9137,b0034,wt_minusrif,9.582634881845663e-07,561.0626073882339,caiF
9138,b2170,wt_minusrif,3.859689128393142e-06,20400.15772123959,setB
9139,b3432,wt_minusrif,0.0016272168037612376,238.54368589274998,glgB
9140,b0525,wt_minusrif,0.0001753150747212237,208.32000627876803,ppiB
9141,b3961,wt_minusrif,0.00018682038669200345,696.2134017860942,oxyR
9142,b1078,wt_minusrif,5.002745182985242e-06,280.55693862335715,flgG
9143,b1271,wt_minusrif,7.686669525035114e-05,623.7700764693367,yciK
9144,b4129,wt_minusrif,1.8516304938443132e-05,81840.8360063253,lysU
9145,b0419,wt_minusrif,0.00033223035958126405,1392616.00195459,yajO
9146,b4607,wt_minusrif,4.5258584615055534e-06,20440.24792055191,unknown
9147,b0236,wt_minusrif,4.936012964505753e-07,5080.03623865278,prfH
9148,b0995,wt_minusrif,8.38903762957716e-06,315.0573729305654,torR
9149,b1781,wt_minusrif,4.3259222882550525e-06,1214.2616124445851,yeaE
9150,b3587,wt_minusrif,3.377100636949249e-07,22.66814808728506,yiaW
9151,b0066,wt_minusrif,5.6370077967081326e-06,1706.6202925231432,thiQ
9152,b4068,wt_minusrif,2.520373432102134e-06,157.90742908771242,yjcH
9153,b1862,wt_minusrif,3.433393307705816e-06,163.70742575513876,yebB
9154,b4656,wt_minusrif,1.8234466087862883e-05,285.900267606494,unknown
9155,b0346,wt_minusrif,5.632262507555003e-05,327642.67570810404,mhpR
9156,b0837,wt_minusrif,4.313301280560636e-05,434.9801697155412,yliI
9157,b1319,wt_minusrif,6.261460360557987e-07,1045.8000216173264,ompG
9158,b1884,wt_minusrif,1.2289010985353862e-06,161.4920588966671,cheR
9159,b0533,wt_minusrif,1.8847807450442268e-06,50.31561541300049,sfmH
9160,b0144,wt_minusrif,8.083954735761909e-06,81840.40597720805,gluQ
9161,b1154,wt_minusrif,1.4953674185081286e-06,10200.087393578156,ycfK
9162,b1399,wt_minusrif,9.47955684024589e-05,327644.6624169424,paaX
9163,b1065,wt_minusrif,7.93390860571193e-06,122.54120937663744,mdtH
9164,b1303,wt_minusrif,7.359051300448899e-06,122.9497157688114,pspF
9165,b4256,wt_minusrif,1.678433743230433e-05,81880.96368004478,yjgM
9166,ERCC-00138,wt_minusrif,3.0276278489774805e-06,244.09763737665284,unknown
9167,b1014,wt_minusrif,9.834815747815956e-05,263.4239140131546,putA
9168,b4497,wt_minusrif,1.82022497449996e-06,191.19777769282663,unknown
9169,b3121,wt_minusrif,1.1739159631875594e-06,18.57256971364227,yhaC
9170,b1739,wt_minusrif,0.0001766540460234433,123.33424083951694,osmE
9171,b3477,wt_minusrif,1.7432482770573018e-06,82.64629015788142,nikB
9172,ERCC-00158,wt_minusrif,9.369757252748309e-07,304.4223220940496,unknown
9173,b0142,wt_minusrif,1.6987750147261325e-06,10160.083395765898,folK
9174,b1073,wt_minusrif,1.3265904504590732e-06,44.13015278330131,flgB
9175,b1505,wt_minusrif,4.310879538797092e-06,20440.23714191035,ydeT
9176,b1917,wt_minusrif,7.627535340904015e-05,2646.7488816939695,tcyN
9177,b1161,wt_minusrif,5.472940426520652e-07,2.098470714697921,ycgX
9178,b2415,wt_minusrif,0.0002276745041270543,647.2566443605106,ptsH
9179,b2258,wt_minusrif,4.00657781135742e-06,20440.217589988522,arnF
9180,b0675,wt_minusrif,5.1532874984928744e-05,551405.4985159156,umpH
9181,b0574,wt_minusrif,3.1724394804783584e-06,113.91050396535697,cusB
9182,b1386,wt_minusrif,1.2704647166459068e-05,205.48305181989312,tynA
9183,b1361,wt_minusrif,7.906292428912005e-06,173.15560605986775,ydaW
9184,b2364,wt_minusrif,1.721510471557377e-05,111.41244322055732,dsdC
9185,b3699,wt_minusrif,0.0002178542218142719,441.6988639496217,gyrB
9186,b0248,wt_minusrif,9.525100226232385e-06,420.8264230478895,yafX
9187,b4003,wt_minusrif,1.1650189973879105e-05,241.38235612946505,zraS
9188,b0813,wt_minusrif,1.557640251660812e-05,245.3160384967842,rhtA
9189,b4023,wt_minusrif,9.848144467565424e-05,406.41458199581757,yjbD
9190,b0493,wt_minusrif,1.9152862565251503e-05,6195.599118074465,ybbO
9191,b3206,wt_minusrif,1.7019266979034896e-05,243.43866889375272,npr
9192,b2083,wt_minusrif,1.1280649630800058e-06,112.44225340047427,yegZ
9193,b3414,wt_minusrif,0.00038572468925944156,321.64257577829903,nfuA
9194,b0847,wt_minusrif,5.4461552422731426e-05,2849.919193397702,ybjL
9195,b0893,wt_minusrif,0.00028328290690926664,307.75923787686014,serS
9196,b0830,wt_minusrif,9.012605379455077e-05,655324.5338538154,gsiB
9197,b4521,wt_minusrif,4.997946586457514e-07,21.231802515444418,unknown
9198,b3123,wt_minusrif,0.019844131601641335,164.98255617932875,rnpB
9199,b4576,wt_minusrif,3.439312346856075e-06,495.683925918523,unknown
9200,b1762,wt_minusrif,1.5711701269767207e-05,459.0381506524252,ynjI
9201,b0087,wt_minusrif,9.275329639328731e-05,243.84684608506092,mraY
9202,b2467,wt_minusrif,1.0960441161961492e-06,668.3826970234995,nudK
9203,b3032,wt_minusrif,0.00012184568912827301,203.97550608255372,cpdA
9204,b3415,wt_minusrif,1.1895489966358805e-05,40920.66820381673,gntT
9205,b0397,wt_minusrif,2.664766935327723e-05,222.7536485343662,sbcC
9206,b1128,wt_minusrif,0.00028906920382937355,1847.1654445156516,roxA
9207,b2831,wt_minusrif,2.995632599885694e-05,353.5966384096036,mutH
9208,b3535,wt_minusrif,1.706917596938265e-05,274.1419809807404,yhjR
9209,b2708,wt_minusrif,1.6878106325062768e-05,178.50291372398178,gutQ
9210,b3495,wt_minusrif,0.00047686222952208606,166.70662701319472,uspA
9211,b3772,wt_minusrif,6.957011164054547e-05,524.6208494344029,ilvA
9212,b1793,wt_minusrif,1.3692141555355965e-05,4530.74575187271,yoaF
9213,b1610,wt_minusrif,2.172425020620651e-05,4142.7026774855785,tus
9214,b2301,wt_minusrif,1.8159164188979456e-05,281.23348843055095,yfcF
9215,b3310,wt_minusrif,0.00039635531820253884,1392618.739540183,rplN
9216,b3326,wt_minusrif,3.963567245315656e-06,188.0103703582247,gspE
9217,b2256,wt_minusrif,7.2967648982829265e-06,321.01483858889856,arnD
9218,b3183,wt_minusrif,0.0003419074920267479,1310696.941518542,obgE
9219,b4052,wt_minusrif,2.4395088218774963e-05,714.9216761913455,dnaB
9220,b4279,wt_minusrif,6.134447467779297e-06,1009.1818606899324,nanX
9221,b0351,wt_minusrif,1.032028546771711e-05,394.0283931687854,mhpF
9222,b2137,wt_minusrif,8.36112161272985e-05,327644.11572621507,yohF
9223,b0389,wt_minusrif,3.139139801333223e-05,310.9438353918558,yaiA
9224,b4207,wt_minusrif,3.1782611173921403e-05,121.45744733667559,fklB
9225,b0891,wt_minusrif,2.064220244909946e-05,228.5723565450813,lolA
9226,b2224,wt_minusrif,8.265789734386308e-06,40800.3565951994,atoB
9227,b3528,wt_minusrif,1.0631957881056509e-05,213.3554073643477,dctA
9228,b3511,wt_minusrif,5.882245620407984e-06,40320.229455632565,hdeD
9229,b2688,wt_minusrif,0.00023207822555733148,483.0499460353428,gshA
9230,b0289,wt_minusrif,7.338098225609366e-06,129.1102681761979,ecpE
9231,b0448,wt_minusrif,2.307965857981665e-05,163761.0519193909,mdlA
9232,b0549,wt_minusrif,5.578951304091973e-07,109.95340102891065,ybcO
9233,b0755,wt_minusrif,0.0005547537575126685,2703340.0,gpmA
9234,b1984,wt_minusrif,1.101457706245038e-06,268.92565279604395,asnW
9235,b2742,wt_minusrif,0.0005608103941430546,223.74497445650994,nlpD
9236,b0128,wt_minusrif,0.00013434942862337922,274.80714328710394,yadH
9237,b2803,wt_minusrif,1.1909634244689824e-05,179.80475810747714,fucK
9238,b2162,wt_minusrif,1.7718880861585236e-06,162.88951062918,rihB
9239,b2856,wt_minusrif,2.3667849923467766e-07,23.16042121819807,ygeL
9240,b2288,wt_minusrif,9.933647452778356e-05,245.27715090496113,nuoA
9241,ERCC-00059,wt_minusrif,4.936152724127367e-06,151.13751809554225,unknown
9242,b1957,wt_minusrif,1.002916174147671e-05,40880.42572938815,yodC
9243,b2781,wt_minusrif,2.3047544604713707e-05,1143.088733222038,mazG
9244,b2705,wt_minusrif,5.807109179462592e-06,82.53089681591392,srlD
9245,b2298,wt_minusrif,3.1890847590933926e-06,124.3458243765756,yfcC
9246,b3793,wt_minusrif,4.873864990395643e-05,527.9723396132803,wzyE
9247,b2544,wt_minusrif,1.7694357057509475e-05,95.96853923209501,yphB
9248,b3801,wt_minusrif,4.7747931119935854e-06,522.8638020755152,aslA
9249,b2967,wt_minusrif,3.253854797467913e-07,4.830691801479986,pheV
9250,b3394,wt_minusrif,3.9272661641624105e-07,2480.0130853041014,hofN
9251,b1847,wt_minusrif,8.726658667699118e-05,443.6953505361392,yebF
9252,b2350,wt_minusrif,1.8374800245368642e-06,313.2719970380719,yfdG
9253,b4070,wt_minusrif,3.271552480884543e-06,437.6986309907253,nrfA
9254,b1792,wt_minusrif,3.1168649229660176e-05,861.2692795578271,yeaO
9255,b3825,wt_minusrif,4.910433950770122e-05,311.1902401412491,pldB
9256,b0917,wt_minusrif,3.2839942743028535e-05,665.6558363314467,ycaR
9257,b1663,wt_minusrif,6.087426508002782e-05,203.7581252773023,mdtK
9258,b2685,wt_minusrif,7.036865407613574e-06,309.56743762560137,emrA
9259,b0447,wt_minusrif,1.2722863352900513e-05,323.92863795998215,decR
9260,b0713,wt_minusrif,4.3372285466100774e-05,798.2241987196579,pxpA
9261,b0869,wt_minusrif,3.5135371827307925e-05,2023.9661752983652,ybjT
9262,b4453,wt_minusrif,4.684568603364422e-06,82.02649247813618,ldrD
9263,b1686,wt_minusrif,6.990065383332872e-06,70958.44418786842,menI
9264,b0673,wt_minusrif,1.6978241653573226e-05,324.50943640077094,metT
9265,b1009,wt_minusrif,0.0014480844660505448,5570520.0,rutD
9266,b2334,wt_minusrif,2.0337714254210693e-06,362.9136779688011,yfcQ
9267,b1967,wt_minusrif,6.10268567865001e-05,184.75929111902877,hchA
9268,b1476,wt_minusrif,5.454241674049826e-06,82.69721915201843,fdnI
9269,b2488,wt_minusrif,2.9264478361086887e-06,20400.10202477833,hyfH
9270,b1156,wt_minusrif,4.667991382170818e-06,168.92116238050127,tfaE
9271,b1593,wt_minusrif,2.0716303939675877e-05,199.93775781564398,ynfK
9272,b3705,wt_minusrif,7.086022977309139e-05,264.54881715493394,yidC
9273,b4323,wt_minusrif,0.00016292701141505214,2145.255870866987,uxuB
9274,b0881,wt_minusrif,1.651351970234203e-05,6829.089590734355,clpS
9275,b1477,wt_minusrif,9.24721800928859e-05,142.92181236161133,yddM
9276,b2094,wt_minusrif,2.1329824684750217e-06,110.36561139825908,gatA
9277,b2598,wt_minusrif,7.199604636448298e-09,20.00076851701655,pheL
9278,b4290,wt_minusrif,1.631515044385613e-05,175.08038679555762,fecB
9279,b2936,wt_minusrif,2.9545061884710324e-05,220.5883409380618,loiP
9280,b1976,wt_minusrif,5.1084674976143026e-05,127.78056642417114,mtfA
9281,b2182,wt_minusrif,3.541829392237676e-05,154.6577329009527,bcr
9282,b4166,wt_minusrif,0.00017581514394507763,456.840376531655,queG
9283,b0477,wt_minusrif,8.930224121436468e-06,109.6174399158735,gsk
9284,b2390,wt_minusrif,3.494040453700181e-05,322.00614799978155,ypeC
9285,b0038,wt_minusrif,5.958083729588946e-06,40880.222377037964,caiB
9286,b0100,wt_minusrif,6.260619146181698e-06,176.93130216535215,unknown
9287,b4302,wt_minusrif,9.111668894666028e-06,40880.40822522253,sgcA
9288,b0886,wt_minusrif,5.392602708953014e-05,318.528810273453,cydC
9289,b1464,wt_minusrif,1.2411491800876443e-05,332.505671810183,yddE
9290,b1244,wt_minusrif,2.459311637284262e-05,122.61530829152483,oppB
9291,b0224,wt_minusrif,6.680574040542756e-05,210.70058505702093,ldtF
9292,b1641,wt_minusrif,0.0004911002020057899,480.63943679691005,slyB
9293,b3211,wt_minusrif,1.5545406527825549e-06,10200.094967484543,yhcC
9294,b4392,wt_minusrif,0.00012658273900431917,989.8599149187837,slt
9295,b0876,wt_minusrif,5.2122555633382396e-05,330.11538460573024,ybjD
9296,b0797,wt_minusrif,2.156650474091799e-05,168.11293674768132,rhlE
9297,b3075,wt_minusrif,4.9769818020698554e-06,269.58259237295937,ebgR
9298,b0101,wt_minusrif,1.889348113040416e-05,290.19249278844563,yacG
9299,b4142,wt_minusrif,0.00012699469257331273,613.7833381099122,groS
9300,b0700,wt_minusrif,2.024413084554758e-05,111.81463215662467,rhsC
9301,b2073,wt_minusrif,3.900186261390984e-06,209.5222749736573,yegL
9302,b1769,wt_minusrif,7.468377461294902e-06,287.74859058447663,ydjE
9303,b2545,wt_minusrif,1.4816350695536928e-05,81880.71567350329,yphC
9304,b2530,wt_minusrif,0.002857942405728981,442.2069986069382,iscS
9305,b1740,wt_minusrif,0.00021881630357928867,1014.9337353761553,nadE
9306,b3090,wt_minusrif,1.6260661042683606e-06,5775.415096576601,ygjV
9307,b1633,wt_minusrif,5.4879421886277265e-06,403.3281047596563,nth
9308,b1235,wt_minusrif,0.0003314063205339656,884.3381183903647,rssB
9309,b4739,wt_minusrif,3.822426818352896e-08,20.00407985070341,ymgL
9310,b0810,wt_minusrif,6.458070234701236e-05,186.49217646623464,glnP
9311,b2092,wt_minusrif,9.609027034689465e-06,217.59156858076636,gatC
9312,b0790,wt_minusrif,2.354898175394919e-05,81881.17820807299,ybhP
9313,b4728,wt_minusrif,1.0167037116325498e-06,116.12503707864417,yadW
9314,b0452,wt_minusrif,6.822589824676258e-05,327643.1629064864,tesB
9315,b2293,wt_minusrif,0.0001019479506281334,655324.8345400982,hxpA
9316,b2798,wt_minusrif,5.015669078391497e-06,149.8469056681592,ygdG
9317,b0791,wt_minusrif,4.6444754030509165e-05,830.1688602608516,ybhQ
9318,b3390,wt_minusrif,0.00010464660011921138,655325.0860041312,aroK
9319,b3785,wt_minusrif,1.594858419779092e-05,184.5801076515659,wzzE
9320,b0924,wt_minusrif,0.0001756777502216837,469.5741900309547,mukB
9321,ERCC-00147,wt_minusrif,1.6425368653988616e-06,92.41125354488919,unknown
9322,b1589,wt_minusrif,6.156511422814374e-06,99.30528927825988,ynfG
9323,b2006,wt_minusrif,2.3815609245403205e-06,320.34129574774664,yeeW
9324,b2075,wt_minusrif,2.8677598789801627e-05,418.4340880011733,mdtB
9325,b1946,wt_minusrif,6.05967146167885e-07,4983.699061769465,fliN
9326,b0819,wt_minusrif,0.00011598035086935169,503.140218949055,ldtB
9327,b2767,wt_minusrif,1.8454175323602147e-06,348.06234689187664,ygcO
9328,b1043,wt_minusrif,7.906622744144994e-07,176.70464603922514,csgC
9329,b4532,wt_minusrif,1.0073762929630551e-05,81.91357062460922,hicA
9330,b0365,wt_minusrif,4.906478432950002e-06,20320.212205716285,tauA
9331,b2939,wt_minusrif,3.3273142191243685e-06,197.38971838541497,yqgB
9332,b0368,wt_minusrif,1.4261016625228842e-05,694.7765493693621,tauD
9333,b4222,wt_minusrif,4.577194207059335e-05,166.92134420219563,ytfP
9334,b4177,wt_minusrif,0.00023887801204926668,819171.708160536,purA
9335,b0912,wt_minusrif,6.211674939199888e-05,125.98353680297923,ihfB
9336,b0132,wt_minusrif,4.279349922945583e-06,69.07373414581139,rpnC
9337,b1304,wt_minusrif,0.00045565105436109907,2621420.0,pspA
9338,b2985,wt_minusrif,1.965767801843079e-06,45.13554352485093,yghS
9339,b0956,wt_minusrif,1.0752060280099563e-05,736.7737293875355,matP
9340,b1362,wt_minusrif,8.01353952351852e-06,152.9081993052952,rzpR
9341,b3190,wt_minusrif,1.0205633608875055e-05,463.413542772098,ibaG
9342,b2524,wt_minusrif,2.4280920597557693e-05,163200.93309979374,iscX
9343,b3761,wt_minusrif,2.770006447247993e-06,1608.4261394593927,trpT
9344,b3945,wt_minusrif,1.5799817020173713e-05,81760.71299497527,gldA
9345,b1799,wt_minusrif,5.940288727900973e-05,474.46092588565125,dmlR
9346,b3020,wt_minusrif,9.166177972617063e-06,429.72648623089106,ygiS
9347,b2928,wt_minusrif,1.6961655358898997e-05,121.26074065396723,yggC
9348,b0195,wt_minusrif,8.452440074711316e-06,114.49688064372005,trmO
9349,b0270,wt_minusrif,8.308279346496946e-06,40800.34098615726,yagG
9350,b1854,wt_minusrif,0.0002938273097546448,1298.8581074085832,pykA
9351,b2843,wt_minusrif,7.334371151389337e-06,2957.45477116365,kduI
9352,b0021,wt_minusrif,3.6900390258978276e-06,245.31639578907715,insB1
9353,b1260,wt_minusrif,0.0016582874218111162,879.8257165641928,trpA
9354,b2086,wt_minusrif,3.970371877578942e-05,210.36927626621826,yegS
9355,b0866,wt_minusrif,9.308702227992232e-05,655324.6706549757,ybjQ
9356,b3748,wt_minusrif,8.114199871228394e-07,176.63685415855548,rbsD
9357,b2764,wt_minusrif,0.0005823680791085864,2703340.0,cysJ
9358,b3664,wt_minusrif,5.628788938843997e-06,20440.339399099936,adeQ
9359,b3483,wt_minusrif,7.505545036286355e-07,52.67130170974306,yhhH
9360,b1743,wt_minusrif,4.1473435016426026e-05,881.7473587637389,spy
9361,b3688,wt_minusrif,9.216351994744177e-06,146.71581699392067,yidQ
9362,b1530,wt_minusrif,1.3136341745853132e-05,1882.0703930647574,marR
9363,b2954,wt_minusrif,2.564573872626595e-05,213.41531913127292,rdgB
9364,b2592,wt_minusrif,0.0009338927570275794,1102.6589578353216,clpB
9365,b3313,wt_minusrif,0.00024064478070264094,1310691.9427493024,rplP
9366,b1345,wt_minusrif,1.1814745815286458e-05,117.51259298561124,intR
9367,b3243,wt_minusrif,2.8399051564954035e-05,817.9642561271634,aaeR
9368,b2345,wt_minusrif,6.470075621863969e-07,41.778174861628095,yfdF
9369,b0391,wt_minusrif,2.1881864423197575e-05,139.67287415431392,ppnP
9370,b1829,wt_minusrif,0.00017256164740563502,1270.452133810277,htpX
9371,b3787,wt_minusrif,8.391179820211176e-06,842.6881131786347,wecC
9372,b1479,wt_minusrif,5.5431909184662986e-05,201.50370652189488,maeA
9373,b4480,wt_minusrif,1.6153086359689744e-05,341.9014003140187,unknown
9374,b1800,wt_minusrif,2.2774261520588485e-05,909.682165227132,dmlA
9375,b1844,wt_minusrif,6.44828333663306e-05,259.6981117434862,exoX
9376,b3376,wt_minusrif,7.750496671031226e-06,178.74066363296853,yhfS
9377,b1313,wt_minusrif,4.097709766853095e-06,575.6103294040005,ycjQ
9378,b1603,wt_minusrif,0.00037520097595918045,618.4404813807279,pntA
9379,b2251,wt_minusrif,2.0482531282148823e-06,8.723875133008603,nudI
9380,b3811,wt_minusrif,1.1532674908361334e-05,1202.6658174098748,xerC
9381,b1543,wt_minusrif,1.243193390316111e-05,334.8733889754585,ydfJ
9382,b1246,wt_minusrif,7.885601770620257e-05,327643.73799751955,oppD
9383,b0747,wt_minusrif,1.4257661221261275e-06,10160.052350612872,lysY
9384,b1457,wt_minusrif,1.2696459637283612e-06,34.628446463109476,ydcD
9385,b0200,wt_minusrif,3.377800436933058e-05,345.1422354968641,gmhB
9386,b0590,wt_minusrif,2.472223503224784e-05,163801.28013807454,fepD
9387,b2649,wt_minusrif,1.4477819079728818e-06,389.04956040452777,ypjB
9388,ERCC-00077,wt_minusrif,5.898726789683694e-07,2480.0274921662776,unknown
9389,b0935,wt_minusrif,5.6652390295141825e-06,2015.202841976077,ssuD
9390,b0962,wt_minusrif,8.371129236702031e-05,362.7163604104298,helD
9391,b0073,wt_minusrif,0.00109612093728418,3693.0860185389597,leuB
9392,b4654,wt_minusrif,2.0939313437956146e-07,1.6527576031631448,unknown
9393,b1357,wt_minusrif,1.2038219014258936e-06,10200.063785390808,ydaS
9394,b3781,wt_minusrif,0.00018674956700633205,283.2493542929184,trxA
9395,b0180,wt_minusrif,5.1615229381402964e-05,196.76979970857315,fabZ
9396,b4753,wt_minusrif,3.0377069365130613e-07,4.415240287596011,yqfH
9397,b1455,wt_minusrif,3.503786573247683e-07,60.247394453380096,yncH
9398,b2756,wt_minusrif,8.116931421670504e-06,555.3717451368683,casE
9399,b3125,wt_minusrif,3.495465380200391e-05,163801.6747778712,garR
9400,b2243,wt_minusrif,6.84112211069757e-06,486.6014325016821,glpC
9401,b3813,wt_minusrif,0.0002834651299818186,529.1196061701439,uvrD
9402,b1177,wt_minusrif,7.350434860237222e-06,305.829609895891,ycgJ
9403,b3357,wt_minusrif,0.0003600982700270997,309.28191913270825,crp
9404,b3954,wt_minusrif,1.2089241943829755e-05,121.49594802653148,yijO
9405,b3476,wt_minusrif,2.298124231183904e-06,20.00005016633384,nikA
9406,b1141,wt_minusrif,1.2938323669268166e-06,5080.087264966348,xisE
9407,b0462,wt_minusrif,0.0001646188732452405,1267.0605858696067,acrB
9408,b3909,wt_minusrif,9.785290664713041e-06,200.750782689622,kdgT
9409,b2167,wt_minusrif,0.0002101452024791737,1310690.5299051865,fruA
9410,b2722,wt_minusrif,2.4398295720115387e-06,101.4389725509381,hycD
9411,b2324,wt_minusrif,1.6472172838480626e-05,645.0520978392962,mnmC
9412,b3605,wt_minusrif,4.1772090122815914e-05,1971.995424552465,lldD
9413,b0428,wt_minusrif,9.360951444944762e-05,2879.9015744541744,cyoE
9414,b1710,wt_minusrif,5.668720512936428e-05,509.7787893812718,btuE
9415,b1335,wt_minusrif,5.115923659879502e-05,233.83694519684,ogt
9416,b4330,wt_minusrif,1.2369500078679626e-05,384.9738071192425,yjiH
9417,b0296,wt_minusrif,1.1824089879071801e-06,45.14727124231443,ykgM
9418,b3603,wt_minusrif,0.00011066443779919505,307.7415327218174,lldP
9419,b0125,wt_minusrif,4.9752633275358104e-05,538.9000369098433,hpt
9420,b4081,dppk_minusrif,0.0001049046972132182,29.45380309555267,mdtO
9421,b3011,dppk_minusrif,0.0008055328082130991,2785200.0,yqhD
9422,b3263,dppk_minusrif,4.808066933690344e-06,20.505941368840713,yhdU
9423,b1741,dppk_minusrif,0.00034123021502058357,2622000.0,cho
9424,b2694,dppk_minusrif,3.201509843256538e-05,330162.3430058708,argV
9425,b3410,dppk_minusrif,0.00014683133398302759,819170.1613647366,feoC
9426,b3843,dppk_minusrif,0.0010891334350151439,5283760.0,ubiD
9427,b1573,dppk_minusrif,1.710100369001135e-05,21.74244911788523,ydfC
