"","wt_t00","wt_t00","wt_t00","wt_t10","wt_t10","wt_t10","wt_t10_riff","wt_t10_riff","wt_t10_riff","wt_t30","wt_t30","wt_t30","wt_t30_riff","wt_t30_riff","wt_t30_riff","wt_t60","wt_t60","wt_t60","wt_t60_riff","wt_t60_riff","wt_t60_riff","ppk_delta_t00","ppk_delta_t00","ppk_delta_t00","ppk_delta_t10","ppk_delta_t10","ppk_delta_t10","ppk_delta_t10_riff","ppk_delta_t10_riff","ppk_delta_t10_riff","ppk_delta_t30","ppk_delta_t30","ppk_delta_t30","ppk_delta_t30_riff","ppk_delta_t30_riff","ppk_delta_t30_riff","ppk_delta_t60","ppk_delta_t60","ppk_delta_t60","ppk_delta_t60_riff","ppk_delta_t60_riff","ppk_delta_t60_riff"
"b0029",3.21354312328466e-05,3.19638705153916e-05,2.14218360694644e-05,2.37555667298579e-05,1.71862557866904e-05,1.76724031287223e-05,3.84345638738526e-05,3.90699868783818e-05,3.34134242988497e-05,4.30037796021892e-06,3.58870753362752e-05,1.84543384304216e-05,3.62155341647577e-05,3.74176417418588e-05,3.25980995825374e-05,3.27142972115979e-05,2.27387228369968e-05,2.15369049801185e-05,2.69565671820498e-05,2.85933755449098e-05,1.2083504029069e-05,0.000127770658049155,0.000117630014394724,9.48937934270902e-05,0.000125095533930947,1.83895484315029e-05,0.000109739810282439,0.000158480327370533,0.000166145397626744,0.000136202580810816,0.000122801126741639,6.68192372584067e-05,0.00011584000139404,6.07979978888595e-05,5.32664435932574e-05,4.89504213815441e-05,7.82770180524062e-05,8.57603162513757e-05,0.000107460755786847,1.86987708674616e-05,1.79417252763026e-05,2.74586404228631e-05
"b0030",2.66939684362304e-06,4.63991668771814e-06,1.68778102365477e-06,1.67440117919703e-06,1.56238688969913e-06,3.00430853188278e-06,3.66043465465263e-07,1.4743391274861e-06,2.53132002264013e-06,0,3.32287734595141e-06,2.76815076456324e-06,2.87424874323474e-06,9.01629921490575e-07,5.17430152103767e-07,2.60911572853235e-06,3.55292544328074e-06,2.67246266176652e-06,4.96133138319934e-07,9.6926696762406e-07,1.16937135765184e-06,7.77094271105614e-06,4.98432264384423e-06,2.84514019093568e-06,9.73594200729539e-06,7.88123504207266e-06,6.57228178208458e-06,5.3003453970078e-06,1.60315734552122e-05,4.56180892667805e-06,5.91978525772473e-06,0,7.52464966320262e-06,2.67104174825533e-06,2.4212019815117e-05,2.71946785453023e-06,5.54719025568233e-06,0,5.9131844454138e-06,1.8332128301433e-06,1.79417252763026e-05,9.98496015376839e-07
"b0031",0.000988498185015484,0.00100067536565121,0.00073859894181323,0.000961943477448694,0.000973367032282559,0.00089015894559374,0.000676814367645272,0.000621433942235393,0.000516895548623114,0.000276084265046055,0.000943697166250199,0.000855358586250042,0.000451831902436501,0.000356143818988777,0.000319771834000128,0.00105408275432707,0.0010694305584275,0.000949038652299088,0.000316036809109798,0.000279633520159541,0.000191776902654902,0.000531777879627116,0.000514049808668468,0.000551455113478417,0.000566609183098993,0.000220674581178034,0.000552763488830061,0.000203533263245099,0.000266707085663984,0.0002062589321848,0.000488175779625393,0.000467734660808847,0.000536032279954987,7.19909347386914e-05,0.000135587310964655,4.07920178179534e-05,0.000435762612307489,0.000573777353967538,0.000519677940683482,3.04313329803788e-05,4.78446007368068e-05,3.6944352568943e-05
"b0032",1.36549915462255e-05,1.44352963617898e-05,6.88095340413099e-06,1.0151057148882e-05,1.40614820072922e-05,6.00861706376556e-06,1.390965168768e-05,1.4743391274861e-05,6.91894139521635e-06,1.72015118408757e-06,1.26269339146153e-05,4.6135846076054e-06,1.34131608017621e-05,2.11883031550285e-05,6.72659197734898e-06,1.56546943711941e-05,1.06587763298422e-05,9.90383221713476e-06,1.20725730324517e-05,1.5992904965797e-05,8.18559950356288e-06,0.000246788780623751,0.000314676902914699,0.000258907757375147,0.000245436305486237,0.000136608074062593,0.00030068189153037,0.000142181765274734,0.000189464049925235,0.000184753261530461,0.000260608220764487,0.000325743781634733,0.000292867285575702,7.55523237363651e-05,0.000135587310964655,5.43893570906045e-05,0.000226818446010122,0.000291993457713017,0.000266548160385576,4.10639673952099e-05,7.17669011052103e-05,5.46676568418819e-05
"b0033",4.77411358571043e-05,6.26388752841949e-05,4.32331600674645e-05,4.45809313961209e-05,4.94755848404725e-05,4.75387644162629e-05,6.18613456636295e-05,0.000104678078051513,3.10508589443856e-05,1.67714740448538e-05,7.04449997341698e-05,4.33676953114908e-05,3.79400834106985e-05,8.06958779734064e-05,3.570268049516e-05,4.61612782740338e-05,9.52184018799239e-05,4.6689494737921e-05,4.18405613316478e-05,0.00013618200895118,3.23526075617009e-05,0.000298240601310639,0.00048979277180176,0.000307944585371862,0.000288795210007099,0.000228555816220107,0.000351444120557786,0.000395538275251707,0.000703931816260679,0.000395574002641939,0.000297503626556817,0.00176235738269048,0.000325342089385313,0.000178705412204702,0.000271174621929311,0.000149570731999162,0.000245925434668583,0.000312412580630012,0.00031442221137633,9.67936374315662e-05,9.56892014736137e-05,0.000113079673741427
"b0034",7.18683765590818e-07,1.28886574658837e-06,2.59658619023811e-07,2.09300147399629e-07,1.56238688969913e-06,3.53448062574445e-07,7.32086930930526e-07,1.4743391274861e-06,5.06264004528025e-07,0,1.32915093838056e-06,0,0,4.50814960745287e-07,5.17430152103767e-07,1.00350604943552e-06,1.4211701773123e-06,6.28814743945064e-07,3.30755425546623e-07,4.8463348381203e-07,3.89790452550613e-07,2.37218251179609e-06,6.31347534886936e-06,4.51875206795668e-06,3.96230197971324e-06,2.62707834735755e-06,3.11318610730322e-06,1.98762952387792e-06,5.8296630746226e-06,1.62921747381359e-06,3.85474388875099e-06,8.35240465730084e-06,2.07917951220072e-06,3.81577392607905e-07,0,0,3.08177236426796e-06,0,3.07030730819563e-06,1.09992769808598e-06,0,2.4962400384421e-07
"b0035",3.0800732811035e-07,7.73319447953023e-07,2.59658619023811e-07,5.23250368499072e-07,0,7.0689612514889e-07,0,1.4743391274861e-06,6.75018672704034e-07,0,0,0,5.74849748646947e-07,0,5.17430152103767e-07,6.02103629661311e-07,7.10585088656149e-07,0,0,0,0,3.10837708442246e-06,1.99372905753769e-06,8.36805938510495e-07,2.03775530385252e-06,5.25415669471511e-06,1.72954783739068e-06,3.04769860327948e-06,0,2.28090446333902e-06,8.26016547589498e-07,1.67048093146017e-05,1.08909403020038e-06,1.01753971362108e-06,4.8424039630234e-06,2.71946785453023e-06,1.23270894570718e-06,0,1.59201119684218e-06,4.76635335837258e-06,1.19611501842017e-05,2.74586404228631e-06
"b0036",4.10676437480467e-07,2.0621851945414e-06,7.78975857071432e-07,5.23250368499072e-07,5.2079562989971e-07,1.76724031287222e-07,3.66043465465263e-07,1.4743391274861e-06,3.37509336352017e-07,0,0,9.2271692152108e-07,1.91616582882316e-07,0,0,8.02804839548414e-07,0,9.43222115917596e-07,0,0,3.89790452550613e-07,1.47238914525274e-06,4.31974629133166e-06,2.84514019093568e-06,2.03775530385252e-06,0,2.24841218860788e-06,4.24027631760624e-06,4.37224730596695e-06,3.58427844238989e-06,2.20271079357199e-06,0,2.67323080140093e-06,8.013125244766e-06,4.8424039630234e-06,2.71946785453023e-06,1.23270894570718e-06,0,2.9565922227069e-06,2.56649796220062e-06,1.19611501842017e-05,4.74285607303998e-06
"b0037",2.87473506236327e-06,5.67100928498884e-06,3.63522066633335e-06,3.76740265319332e-06,3.64556940929797e-06,4.77154884475501e-06,3.29439118918737e-06,8.84603476491663e-06,5.9064133861603e-06,2.58022677613135e-06,6.64575469190281e-06,2.76815076456324e-06,3.25748190899937e-06,4.50814960745287e-06,4.65687136893391e-06,5.01753024717759e-06,7.10585088656149e-06,3.45848109169785e-06,3.80368739378616e-06,2.42316741906015e-06,1.55916181020245e-06,1.36604992920671e-05,1.99372905753769e-05,1.10458383883385e-05,1.3471826731025e-05,5.25415669471511e-06,1.42687696584731e-05,2.43815888262359e-05,4.51798888283252e-05,1.43371137695596e-05,1.61073226779952e-05,3.34096186292033e-05,1.53463249710053e-05,1.78069449883689e-05,3.38968277411638e-05,2.71946785453023e-05,1.41761528756326e-05,4.08382458339884e-06,1.42143856860909e-05,2.12652688296623e-05,2.39223003684034e-05,2.44631523767325e-05
"b0038",6.87883032779783e-06,6.70210188225954e-06,5.45283099950003e-06,4.81390339019146e-06,1.56238688969913e-06,3.88792868831889e-06,4.75856505104842e-06,8.84603476491663e-06,2.36256535446412e-06,2.15018898010946e-06,5.31660375352225e-06,5.53630152912648e-06,4.59879798917558e-06,8.11466929341517e-06,1.5522904563113e-06,7.62664597570994e-06,1.20799465071545e-05,5.81653638149184e-06,1.65377712773311e-06,4.8463348381203e-06,1.16937135765184e-06,1.93046576822026e-05,2.09341551041458e-05,1.57319516439973e-05,1.78869632227055e-05,1.83895484315029e-05,1.95438905625147e-05,2.74292874295153e-05,4.80947203656365e-05,3.29101929710345e-05,2.86352403164359e-05,0,2.15838635076075e-05,3.62498522977509e-05,3.87392317041872e-05,2.17557428362418e-05,1.29434439299254e-05,1.83772106252948e-05,1.67161175668429e-05,1.35657749430604e-05,2.39223003684034e-05,2.09684163229136e-05
"b0039",5.44146279661619e-06,4.89768983703582e-06,2.72641549975001e-06,3.03485213729462e-06,1.56238688969913e-06,3.71120465703167e-06,3.66043465465263e-06,4.42301738245831e-06,1.68754668176008e-06,1.29011338806568e-06,5.31660375352225e-06,5.53630152912648e-06,2.49101557747011e-06,9.01629921490575e-07,1.5522904563113e-06,4.61612782740338e-06,4.26351053193689e-06,3.93009214965665e-06,3.30755425546623e-07,2.42316741906015e-06,1.94895226275307e-06,2.31492293392515e-05,2.1266443280402e-05,2.67777900323359e-05,1.81133804786891e-05,1.83895484315029e-05,1.87655940356889e-05,1.39134066671455e-05,2.62334838358017e-05,1.79213922119495e-05,1.77593557731742e-05,4.17620232865042e-05,1.96036925436068e-05,6.61400813853701e-06,3.38968277411638e-05,0,1.91069886584613e-05,2.45029475003931e-05,1.45555309425571e-05,2.93314052822928e-06,1.79417252763026e-05,4.24360806535156e-06
"b0040",6.16014656220701e-07,3.09327779181209e-06,1.16846378560715e-06,9.4185066329833e-07,2.08318251959884e-06,1.06034418772333e-06,1.09813039639579e-06,2.94867825497221e-06,1.18128267723206e-06,4.30037796021892e-07,1.99372640757084e-06,9.2271692152108e-07,7.66466331529263e-07,9.01629921490575e-07,0,1.20420725932262e-06,2.84234035462459e-06,7.8601842993133e-07,0,0,7.79580905101227e-07,2.78117949658852e-06,1.66144088128141e-06,4.51875206795668e-06,4.30192786368866e-06,5.25415669471511e-06,3.19966349917276e-06,2.6501726985039e-07,1.89464049925235e-05,3.58427844238989e-06,2.20271079357199e-06,1.67048093146017e-05,1.78215386760062e-06,1.27192464202635e-06,9.68480792604681e-06,2.71946785453023e-06,7.3962536742431e-06,2.04191229169942e-06,1.7057262823309e-06,3.6664256602866e-07,2.39223003684034e-05,0
"b0041",9.24021984331051e-07,2.57773149317674e-06,1.55795171414286e-06,6.27900442198886e-07,1.56238688969913e-06,1.06034418772333e-06,1.83021732732632e-06,0,6.75018672704034e-07,4.30037796021892e-07,2.65830187676112e-06,9.2271692152108e-07,1.91616582882316e-07,0,0,4.01402419774207e-07,7.10585088656149e-07,9.43222115917596e-07,0,1.93853393524812e-06,3.89790452550613e-07,1.30879035133577e-06,0,2.34305662782939e-06,1.81133804786891e-06,0,1.03772870243441e-06,1.45759498417714e-06,2.9148315373113e-06,1.95506096857631e-06,1.652033095179e-06,1.67048093146017e-05,1.08909403020038e-06,0,1.45272118890702e-05,0,3.08177236426796e-06,2.04191229169942e-06,9.09720683909816e-07,0,1.19611501842017e-05,4.99248007688419e-07
"b0042",5.13345546850584e-07,1.0310925972707e-06,7.78975857071432e-07,6.27900442198886e-07,1.04159125979942e-06,3.53448062574445e-07,0,2.21150869122916e-06,1.35003734540807e-06,0,1.99372640757084e-06,9.2271692152108e-07,5.74849748646947e-07,9.01629921490575e-07,0,2.00701209887104e-06,2.13175526596845e-06,4.71611057958798e-07,0,4.8463348381203e-07,2.72853316785429e-06,2.12678432092063e-06,2.65830541005026e-06,1.33888950161679e-06,1.6981294198771e-06,0,2.42136697234695e-06,2.38515542865351e-06,2.9148315373113e-06,1.62921747381359e-06,2.20271079357199e-06,0,2.47521370500086e-06,2.5438492840527e-07,0,5.43893570906045e-06,1.23270894570718e-06,0,2.16058662428581e-06,3.6664256602866e-07,5.98057509210086e-06,4.99248007688419e-07
"b0043",1.95071307803222e-06,3.09327779181209e-06,1.94743964267858e-06,1.56975110549722e-06,1.04159125979942e-06,8.83620156436113e-07,7.32086930930526e-07,2.21150869122916e-06,6.75018672704034e-07,8.60075592043785e-07,3.32287734595141e-06,9.2271692152108e-07,9.58082914411579e-07,1.35244488223586e-06,2.06972060841507e-06,1.60560967909683e-06,5.68468070924919e-06,7.8601842993133e-07,1.32302170218649e-06,0,0,4.74436502359217e-06,5.64889899635679e-06,2.34305662782939e-06,3.73588472372963e-06,7.88123504207266e-06,4.41034698534623e-06,5.56536266685819e-06,8.7444946119339e-06,3.91012193715261e-06,3.99241331334924e-06,5.0114427943805e-05,5.04943595820176e-06,2.79823421245797e-06,9.68480792604681e-06,5.43893570906045e-06,3.08177236426796e-06,4.08382458339884e-06,5.9131844454138e-06,1.8332128301433e-06,5.98057509210086e-06,6.98947210763787e-06
"b0044",9.24021984331051e-07,0,7.78975857071432e-07,3.13950221099443e-07,5.2079562989971e-07,1.76724031287222e-07,1.46417386186105e-06,0,3.37509336352017e-07,4.30037796021892e-07,1.32915093838056e-06,2.76815076456324e-06,7.66466331529263e-07,1.80325984298115e-06,8.27888243366028e-06,0,0,7.8601842993133e-07,3.30755425546623e-07,0,0,2.862978893547e-06,3.6551699388191e-06,8.36805938510495e-07,1.6981294198771e-06,0,1.72954783739068e-06,1.32508634925195e-06,5.8296630746226e-06,6.51686989525435e-07,1.51436367058075e-06,0,2.17818806040076e-06,3.94296639028168e-06,9.68480792604681e-06,0,1.84906341856078e-06,0,2.50173188075199e-06,3.6664256602866e-07,0,1.74736802690947e-06
"b0045",1.54003664055175e-06,2.31995834385907e-06,1.55795171414286e-06,1.36045095809759e-06,2.60397814949855e-06,1.23706821901056e-06,7.32086930930526e-07,2.94867825497221e-06,1.35003734540807e-06,2.58022677613135e-06,6.64575469190281e-07,0,3.83233165764632e-07,2.25407480372644e-06,1.03486030420753e-06,6.02103629661311e-07,1.63434570390914e-05,1.57203685986266e-06,1.32302170218649e-06,4.8463348381203e-07,1.55916181020245e-06,3.76277226009034e-06,4.98432264384423e-06,5.18819681876507e-06,3.05663295577879e-06,2.62707834735755e-06,3.63205045852043e-06,2.5176640635787e-06,7.28707884327825e-06,2.60674795810174e-06,2.20271079357199e-06,3.34096186292033e-05,1.98017096400069e-06,1.27192464202635e-07,6.29512515193042e-05,5.43893570906045e-06,2.46541789141437e-06,0,4.43488833406035e-06,7.33285132057319e-07,1.19611501842017e-05,1.99699203075368e-06
"b0046",1.91991234522118e-05,2.50039954838144e-05,1.44110533558215e-05,1.54882109075725e-05,1.82278470464899e-05,1.46680945968395e-05,1.13473474294232e-05,1.25318825836319e-05,5.56890404980828e-06,2.15018898010946e-06,3.92099526822266e-05,1.1072603058253e-05,9.00597939546884e-06,4.95896456819816e-06,5.69173167314144e-06,1.82638100997264e-05,2.13175526596845e-05,1.49343501686953e-05,3.80368739378616e-06,5.81560180574436e-06,1.16937135765184e-06,5.88955658101097e-05,3.92100047982413e-05,5.65680814433095e-05,6.14722849995511e-05,3.94061752103633e-05,6.27825864972817e-05,5.08833158112748e-05,5.39243834402591e-05,5.40900201306111e-05,4.68076043634049e-05,7.51716419157075e-05,6.3068445203422e-05,3.15437311222535e-05,3.87392317041872e-05,2.17557428362418e-05,3.0201369169826e-05,6.32992810426821e-05,5.24226544103031e-05,1.09992769808598e-05,2.39223003684034e-05,2.0219544311381e-05
"b0047",4.87678269508055e-05,5.41323613567116e-05,3.90786221630835e-05,4.41623311013217e-05,4.06220591321774e-05,3.71120465703167e-05,3.11136945645474e-05,5.30762085894998e-05,2.85195389217454e-05,1.16110204925911e-05,7.90844808336435e-05,4.05995445469275e-05,2.08862075341724e-05,4.73355708782552e-05,1.50054744110093e-05,4.01402419774207e-05,8.02961150181448e-05,4.04013472984704e-05,1.96799478200241e-05,2.37470407067895e-05,1.05243422188666e-05,0.000126625466491736,0.000178106462473367,0.000113470885262023,0.000141737202245742,0.00012872683902052,0.00010939390071496,0.000149072214290844,0.000199665960305824,0.000144674511674647,0.000122525787892442,7.51716419157075e-05,0.000116830086876041,6.2705884851899e-05,9.68480792604681e-05,3.53530821088929e-05,0.000155937681631959,0.000132724298960462,0.000121106566045494,3.73975417349233e-05,3.58834505526051e-05,4.1687208641983e-05
"b0048",2.13551747489843e-05,2.2941810289273e-05,1.48005412843572e-05,1.87323631922668e-05,1.51030732670916e-05,1.272413025268e-05,6.58878237837474e-06,4.42301738245831e-06,6.41267739068832e-06,5.16045355226271e-06,1.72789621989473e-05,2.21452061165059e-05,3.06586532611705e-06,1.35244488223586e-06,4.13944121683014e-06,2.06722246183717e-05,2.70022333689336e-05,1.41483317387639e-05,1.98453255327974e-06,5.33096832193233e-06,1.94895226275307e-06,2.94477829050549e-05,1.69466969890704e-05,2.94555690355694e-05,2.77361138579927e-05,2.10166267788604e-05,2.17923027511226e-05,9.01058717491325e-06,1.31167419179009e-05,1.30337397905087e-05,2.28531244833094e-05,8.35240465730084e-06,2.55442054356089e-05,5.97804581752384e-06,2.90544237781404e-05,5.43893570906045e-06,2.21887610227293e-05,2.04191229169942e-05,2.42213132090988e-05,4.76635335837258e-06,5.98057509210086e-06,6.49022409994945e-06
"b0049",4.79464740758445e-05,4.433698168264e-05,3.93382807821073e-05,4.11274789640271e-05,4.58300154311745e-05,4.34741116966567e-05,3.33099553573389e-05,4.42301738245831e-05,2.59882188991053e-05,9.89086930850353e-06,6.11409431655059e-05,2.95269414886746e-05,2.14610572828194e-05,4.32782362315476e-05,2.17320663883582e-05,4.79675891630178e-05,6.6794998333678e-05,4.73183094818661e-05,2.24913689371704e-05,2.95626425125338e-05,1.63711990071258e-05,8.92431420817079e-05,0.000112313403574623,7.69861463429656e-05,9.63405424210276e-05,3.41520185156482e-05,8.63044370857949e-05,6.3206618859318e-05,7.43282042014382e-05,6.12585770153909e-05,0.000103114399024089,0.000183752902460618,7.87117958190274e-05,3.38331954779009e-05,4.8424039630234e-06,1.90362749817116e-05,8.32078538352349e-05,0.000128640474377064,9.1199498561959e-05,1.64989154712897e-05,0,6.24060009610524e-06
"b0050",6.42708624656931e-05,5.3874588207394e-05,4.71280393528217e-05,5.9231941714095e-05,5.26003586198707e-05,4.38275597592312e-05,3.14797380300126e-05,3.53841390596665e-05,1.63692028130728e-05,9.46083151248163e-06,6.24700941038864e-05,3.96768276254065e-05,2.06945909512901e-05,2.70488976447172e-05,1.75926251715281e-05,6.10131678056795e-05,6.96373386883026e-05,6.17810485926026e-05,1.88530592561575e-05,2.03546063201053e-05,8.57538995611349e-06,8.44987770581158e-05,9.56989947618092e-05,6.15889170743725e-05,8.06045431301665e-05,2.62707834735755e-05,7.85214718175369e-05,4.081265955696e-05,2.9148315373113e-05,3.51910974343735e-05,7.87469108701988e-05,5.84668326011059e-05,7.44544282464259e-05,2.4039375734298e-05,4.35816356672106e-05,1.63168071271814e-05,7.64279546338454e-05,9.59698777098729e-05,7.39148055676725e-05,8.43277901865917e-06,0,6.73984810379366e-06
"b0051",8.56260372146774e-05,8.45495929761972e-05,7.86765615642147e-05,9.40804162561332e-05,7.9160935744756e-05,7.84654698915268e-05,3.88006073393179e-05,4.79160216432984e-05,2.98695762671535e-05,1.80615874329195e-05,9.17114147482588e-05,7.65855044862497e-05,3.14251195926998e-05,4.01225315063306e-05,2.12146362362545e-05,8.18860936339383e-05,0.000103745422943798,8.89772862682266e-05,2.67911894692765e-05,2.37470407067895e-05,1.40324562918221e-05,0.000126707265888694,0.000122946625214824,0.000124014640087255,0.000114567131527709,3.15249401682906e-05,0.000138450304383124,6.70493692721486e-05,7.43282042014382e-05,5.63709245939501e-05,0.000144277556978966,0.000192105307117919,0.000128612104111845,3.30700406926851e-05,4.8424039630234e-05,1.35973392726511e-05,0.000113409223005061,0.000173562544794451,0.000131795784081435,1.6132272905261e-05,3.58834505526051e-05,2.12180403267578e-05
"b0052",1.59137119523681e-05,1.39197500631544e-05,1.54496878319167e-05,1.92556135607659e-05,1.71862557866904e-05,1.37844744404034e-05,2.6355129513499e-05,2.35894260397777e-05,1.75504854903049e-05,1.72015118408757e-06,2.1266415014089e-05,1.1072603058253e-05,2.14610572828194e-05,2.38931929195002e-05,1.5522904563113e-05,1.38483834822101e-05,2.20281377483406e-05,1.57203685986266e-05,1.68685267028778e-05,2.85933755449098e-05,1.44222467443727e-05,4.31900815940805e-05,3.12350885680905e-05,4.08361297993122e-05,3.70192213533208e-05,2.10166267788604e-05,3.77906202469863e-05,6.10864807005149e-05,9.32746091939616e-05,5.34383331410857e-05,3.38666784511694e-05,8.35240465730084e-05,4.04944962138141e-05,3.0653383872835e-05,3.38968277411638e-05,8.15840356359068e-06,2.95850146969724e-05,4.69639827090867e-05,3.34322351336857e-05,1.97986985655476e-05,5.98057509210086e-06,1.422856821912e-05
