gene_name,fit_gene_eff,pval_gene_eff,fit_dppk_eff,pval_dppk_eff,fit_Nminus_eff,pval_Nminus_eff,fit_dppk:Nminus_ff,pval_dppk:Nminus_eff
b0795,-0.035095420387772094,0.8944903090764478,0.3287991290962029,0.08546715063944284,-17.792221032334282,0.9965258314878453,16.910969754088576,0.9966979065115719
b0797,0.6295082555339846,0.005290110524999927,-0.0003343512026506747,0.998823619184664,-0.25699062286221314,0.7187714390635849,-0.24552347616773595,0.7521787962763075
b0798,0.9380477760007332,1.3957472300704953e-27,-0.17409183365932115,0.12585415421491952,0.030765353180926974,0.8334623296401411,-0.10658867319865988,0.5745029781218287
b0801,0.005193108781909628,0.9573752035186197,0.09520906331739568,0.44546605060640854,-0.18358308204804644,0.415826708987425,-0.15189559068494285,0.5842303151805932
b0802,0.005584247769794748,0.9882100558708634,-0.007004939787829671,0.9868832388488187,-0.628574573011739,0.05866679074374923,0.3593205244302408,0.4102686203830461
b0803,-0.31843148011817995,0.5248602190041446,-0.7801666622058848,0.4309667094465197,-0.2521018718993509,0.6856242087453974,1.2637023206798315,0.2722131804773238
b0804,-0.1034983955497691,0.8174122566372193,-0.19786820114590065,0.5160698393166957,-0.00490784664494942,0.9848962987537877,-0.1898684201410049,0.6486878025111427
b0807,0.799644971728378,0.0002267004104516365,0.035847867547737826,0.8824627878163446,-0.9423381602863375,0.09894728315161949,0.6118631675055429,0.36364292340917725
b0808,0.6193947422040151,0.023162209356214446,-0.3776110753613351,0.3143369489890304,-0.7913845183353848,0.1653707762029557,0.6612188011699036,0.39786697654884884
b0809,-0.019782750225292,0.8179063211004888,-0.23022774434836385,0.06476502592385744,-0.12080157166017598,0.5137235929855601,-0.04304286585691572,0.8484551870258035
b0811,-0.09466949976857947,0.5152544850225931,0.1287031650040974,0.34442816585908853,-0.14653208833912942,0.2958195666068595,-0.1018807181695123,0.5524987868267616
b0814,-0.5710565968238478,1.1846537058096765e-19,-0.08459968620781949,0.27119525897359176,0.3506899292574975,0.0021110848859863585,-0.5871456250591797,4.2140546697699046e-05
b0815,0.7876782507837253,0.08652025931583311,-0.29296120656361424,0.507829476323981,-1.7905506805171796,0.01957292238357452,0.7662973844632742,0.44273417711414575
b0817,0.21494634680164004,0.3364077851031415,0.23995289343819548,0.17857440852096795,-0.7156089926189136,0.039369585607384884,0.24916870070084982,0.559922574424996
b0818,-1.2668739977161256,3.2759830023550337e-12,0.08186876201511609,0.7407219753198468,0.3661708384560256,0.3376347434438649,-1.1671123049369014,0.04511605280468992
b0819,0.03420670170073417,0.8691827407390667,0.018073511785275918,0.9247506072977982,0.23050595582742342,0.2299650329365397,0.00317813297254473,0.9909259189009076
b0820,0.5546584653471088,5.609724687273602e-07,0.06312935440751029,0.5832558908553496,-0.03165776841093149,0.8996626778812284,-0.5286663177235457,0.10498318929469054
b0821,-0.1824689099428706,0.688103022221566,0.2604026108201473,0.6341606153614242,-0.3597813286251171,0.5147034081277224,0.11933050302117147,0.8757654681784026
b0822,-0.5265328598689067,0.47752497022494245,0.5907833115796713,0.24407231121834116,-1.307810862521906,0.2505742129499856,0.08488958523165617,0.9479712280271942
b0826,0.30040808656739104,0.1308215362419066,0.4463091370247893,0.04049403927829442,-1.5113129054378724,0.051456141909032437,1.069629768210001,0.1978856917147509
b0827,0.2047772696181835,0.349744854308806,0.09406150885649686,0.6034201322701246,0.010015861198573743,0.9760546212655441,-1.0328236462158982,0.060825693367419914
b0828,-0.2302630675385799,nan,0.09820471533266076,nan,-0.6617162111377747,nan,0.31043564216528474,nan
b0829,-0.03688957181219789,0.8439569446081788,0.2210465868347082,0.06717372400423144,0.13404392463144493,0.6858029972319151,-0.22616661113608688,0.5920805653458376
b0830,-0.49175691265224974,8.02648576989344e-07,0.10318622244460787,0.4344332792865262,0.3782966616329983,0.1911287958977158,-1.045981878767351,0.03924642102079447
b0831,-0.008001716051121202,0.9902801655172078,-0.04187842192578407,0.8607801523236782,-0.2868457417251229,0.66209275998409,-1.4218672205161695,0.18782550358450834
b0834,-0.07538974024321542,0.7662182713737824,0.3343054910348741,0.20468128926936546,0.7247502044206657,0.08146163672644523,-0.8288178974928767,0.08091183266346916
b0836,-0.33698516536244616,0.4630406241399607,-0.24083308748932752,0.48013765416335397,-0.24637379491998881,0.34893342699839347,-0.18517980637953427,0.6073625775491023
b0837,0.47572210182948493,0.07124131843217338,-0.22028688843415623,0.4667073071495571,-1.2245786341944418,0.06926716228827312,-0.005996965214005428,0.9937368020499641
b0839,0.23558046349211317,0.1664548495630369,-0.004230423432215055,0.9786420457380498,-0.02040572164181421,0.910330372696954,-0.1781764502301134,0.5103163165793743
b0841,-0.09167689875033692,0.6804875848703711,-0.3174799883513573,0.02797838041870368,-0.48901365645086936,0.09353556268805045,0.33227999459326785,0.3432870569524582
b0842,-0.2650812025777566,0.13805715882797462,0.21099690043054387,0.36337756056316595,0.013707096614701035,0.9681252704643893,-0.48279862034025345,0.2679025597920205
b0847,-2.329994209129759,1.8259720742900817e-111,-0.04579296008762368,0.7474587774386819,-0.683738387707923,9.650990435532375e-06,0.031226552883300236,0.8793682611601079
b0849,-0.07519911242081773,0.7121269265957726,-0.34820999232165883,0.22108361313179203,-0.6228643312812502,0.011024805713870652,-0.03781953492221783,0.9084534361038675
b0850,0.22829804369950113,0.23168987217742798,-0.2796347154162293,0.28140905001993166,-0.864598001825793,0.09478023217157994,0.30292166963804973,0.655458111302127
b0854,-0.13759050038479692,0.4390623601079555,-0.08254699409462765,0.7364600192970633,0.09214815272918281,0.7423306493077916,-0.5138417710018546,0.1351062899142064
b0855,0.07083325317003834,0.5843933655858431,-0.1348187219867491,0.46556942872116047,-0.5124411796259818,0.11262617081782784,-0.7469461253186964,0.055305088232419586
b0856,-0.16706076003502104,0.32859516304291636,-0.30073543409114734,0.23099846246724642,-0.5259315494138487,0.3917788783744809,-0.14571818985472498,0.8501772059504167
b0857,-0.23099341133352103,0.6040240321957662,0.13132210267887437,0.5346424009777992,0.10224680732447496,0.747638607104929,-0.4808112756566008,0.3158922904591901
b0859,0.16841510078507982,0.13934370223977496,-0.4375405810955128,0.00881678990113529,-0.5048457685287108,0.2698143045696474,-0.6124876783438086,0.4542908717795463
b0860,-0.13863622711154155,0.06503167701080269,-0.15525061629233833,0.00030782783854272836,-0.9624943229720845,0.0001534080240171997,0.6783756014082718,0.0101674264743969
b0861,0.8644194870195554,1.6552502746180367e-102,-0.011193319681784745,0.8104544829047527,0.02790067990469658,0.6908253608537926,-0.08968335427338486,0.3304019017724743
b0862,-0.07283634442993224,0.8725313713642716,-0.30693650502990116,0.173000415933809,-0.9235142031358354,0.28123607712192544,0.33205914954286203,0.7268190464749096
b0863,-0.40266863142655973,0.08212602476811094,0.28491294565402797,0.0307526422408587,-0.5135618767465809,0.025243247137985998,0.11277863698354852,0.678675648481091
b0864,0.18379683022671095,0.501042021772247,-0.23681998252448586,0.43833546889477615,-0.885246764454196,0.2628568168199089,0.3661210941782595,0.6928541926209009
b0865,0.029805795722711644,0.9377897840433002,-0.30133892756009917,0.13121073236037026,-0.6250635798753796,0.016107999756137862,0.3136531217819008,0.3132619904679428
b0866,-0.39636432822434653,0.03968209166442514,0.28770550796700173,0.2467186819231807,-0.2628885524243671,0.453414279067169,-0.17584561509895053,0.6696680732165238
b0867,0.429203012196113,0.18290043160170655,-0.4837001281837482,0.13326104659077867,-0.7484515379490888,0.07406872782078833,0.7576401791320473,0.16250749064840053
b0868,-0.5108513925251379,0.0009099013967762094,0.5715412938080564,0.005057898350051553,1.0707766605519524,0.024792989177703513,-1.6018939092803939,0.03509667162519635
b0869,0.044801886673474685,0.9147056805803152,0.27692975330346675,0.3876551650541553,-0.5802063015167253,0.32792847350930565,0.260493592701911,0.7685777007501151
b0870,-0.08140247860171854,0.12360726298431127,0.0012775184950980139,0.9865133067482721,-0.15916037315441972,0.28647786508905615,-0.06142271779398406,0.7273943325636132
b0872,-0.46262730464168017,0.17166524834408847,-0.4128392587066538,0.5336287307010052,-0.12517434742125633,0.856865301032908,-1.139419826259455,0.33476712984182
b0874,0.3425588236707357,0.7002346783443751,0.07048735370201814,0.9243988001510117,-10.417071085625324,0.9191914318251473,-1.4743173629503243,0.9959018558801698
b0875,0.0817146999932599,0.7082691644456879,0.009346944052596753,0.9726180950390472,-0.9226116439501537,9.989096760399467e-05,-0.19218958029066094,0.5830373184084345
b0876,-0.7549760250297843,0.6088066866775572,0.867956649183676,0.3363816406371819,-0.14180436710475836,0.9050600224329269,-0.7909769714327993,0.6106852773967397
b0878,0.38327381452346937,0.07684138435684822,0.29666510697678106,0.22375971279951257,-0.14842375845782216,0.6571562757940719,0.11359210318885438,0.7938060398906405
b0879,-0.23897318196620787,0.431075799247825,-0.11059920220750317,0.6185584403101803,0.030566270147830168,0.8774867963341287,0.3195151718487783,0.2725163404205191
b0880,0.1924342528044975,0.0020933894774979207,0.09970634041656756,0.14235771160148858,0.11212747784956378,0.08262135272285474,-0.3169518503746983,0.00030349380998123703
b0881,-0.9173560875152389,nan,0.035195801253414795,nan,-0.43660389676397043,nan,-0.06332401649359728,nan
b0882,-0.5967576216270082,2.703941952981352e-11,-0.14710889334948735,0.2751143856662618,-0.6883530292384249,1.494178208011024e-08,-0.15580818382738812,0.43891771465180407
b0883,-1.1815221662490272,4.128308592317946e-31,0.3550859041217851,0.06399776636328194,0.030266424296242826,0.9167784134435084,-0.32798845277043476,0.3732837410455243
b0884,-0.8645247277110242,0.0019520220479288207,0.07097033054241914,0.43369657231627035,0.8379892286804642,0.004087527845022798,-0.21266757807281972,0.5479593450953288
b0885,-0.2767986690525877,0.26444963987050674,0.20733373082884307,0.13422084413271815,-0.9256267513194294,0.0033209648648195138,0.6190578463205263,0.09814151070367665
b0886,-0.6044157345534531,7.767156530737335e-05,-0.08082195120528624,0.7026279025668261,-0.046768151591049176,0.8994388454507238,-0.3018246994072564,0.5346928915501734
b0887,0.3098369656591517,0.13059894152121193,-0.20197681083269584,0.31291521772818454,-0.6456388544873645,0.08554937115484877,-0.09956888074620207,0.8560713553037236
b0888,0.35111214490372034,0.00030447396525624574,0.30318064128098887,0.0037367075507925033,0.22182744015910677,0.059276259651023226,-0.9235728458261697,0.00017299763731528663
b0890,-0.354305556704581,9.069069351635697e-10,0.08917911941069116,0.2827849657934248,0.08029414456130683,0.6459059232088906,-0.43613846454749394,0.05330066795249099
b0891,-0.16315457188771515,0.40001067481554187,0.11315030750277316,0.6866419027147708,-0.8664566099453521,0.17236786495657475,0.6035876515415834,0.39296360258369256
b0892,-0.24361455995005535,0.49332210981178004,0.011111945041828266,0.9544429157660975,-0.98601338336272,0.0864605989281688,1.0415611160741745,0.08800652078960346
b0893,-0.5412956144448532,0.0002436244000330048,-0.22299193361318687,0.294501953635266,-0.5573344728819426,0.0699337634003046,0.43631781195064256,0.24618600538031277
b0896,-1.098672409365375,1.905930414350347e-05,0.18243685595904383,0.5700768345695808,-1.5492209763155478,0.0007958560645532971,0.4394069222109799,0.4650821993765567
b0897,0.5066177558511458,0.04322205641962428,0.04695069906177493,0.8756044557388127,-0.5085372514041123,0.32084715938927333,0.11131757867804634,0.853223883646905
b0898,0.6025307255885534,0.01966010410746137,-0.4700851330765254,0.18005328991588443,-0.7216456296968693,0.005501991688761871,0.20256396538971386,0.6642585085168238
b0900,-0.1066092154055565,0.48672416681949904,0.2419744958419982,0.20773323976841773,-0.007316804702164723,0.9752803194537956,-0.34766277449080735,0.27272739654231193
b0901,-0.5653805344116726,0.25982116122109167,1.4118882913297897,0.008905925309692031,2.059168015928915,0.0170356084699333,-3.125125991838115,0.0011921957134592351
b0902,-1.1451425043612922,1.2260898879584276e-08,0.31846771731995377,0.23676600707189255,-0.011268465758238746,0.9649056873292698,-0.06198940780267893,0.8569763212203638
b0903,-0.9282799402981938,3.63018534659639e-21,-0.05856002216182404,0.6956683601367224,-0.03513333549668931,0.8332377161079335,-0.11819174999318488,0.6495325321136195
b0904,0.0777335673856485,0.7825475437828275,-0.10929024265741008,0.5819006044093445,-0.2630928421807958,0.3544979255740638,0.3791003053449135,0.26921377301788996
b0905,-0.20425353010938338,0.5384943992228626,0.27183999944310033,0.20052984025951992,0.2717572437545791,0.48617826082376636,-0.8082063563475277,0.2227347206816207
b0907,-0.622209274185182,1.3881212455213098e-17,0.2715278746378595,0.004334413192749145,0.26924163348882696,0.08072032834834063,-0.3403960838696727,0.13778681317390667
b0908,0.18948426401068375,0.23305483251128245,0.4024274726708284,0.020507620514684702,0.1055406563376623,0.539833280343653,-0.9873773440808746,0.0013088840674634165
b0914,-0.48216473462925435,0.002278967170861628,-0.0168336969417904,0.9409651666306859,-0.4672464972964241,0.03377969131377758,-0.20104892958624096,0.5295671563234774
b0917,0.3458045747703542,0.06206568600393229,-0.04614226119031451,0.7936193301858039,-0.43286083256080043,0.14035985606857274,-0.14499686189731412,0.689491574535106
b0918,-0.14700607637746904,0.7355631496548192,-0.03407382661933733,0.9104835396554533,-0.020449690736672573,0.973487974120797,0.02469792596923162,0.9770274744689285
b0919,-0.29324706171954257,0.6433585973967472,0.4686892919610864,0.2578836260603691,0.2093941324722731,0.673994005949099,-0.7757834507628829,0.23133911883619152
b0921,-0.5559303792915037,0.0025748775115063626,-0.0456510871668312,0.8598104936742845,-0.13727564501430783,0.7685105945642354,0.693036165708969,0.18587851185696003
b0922,-0.8523883485421762,5.655861019331866e-11,-0.09022167644735297,0.6518953026875934,0.009709463267411319,0.9691157856351963,-0.04056018519636029,0.9208752743190398
b0923,0.22270383503111144,0.40305765653965275,-0.0721249703775785,0.7258990575700505,-0.35421283786038776,0.5662184243263585,0.11059326931113708,0.8930182496858571
b0924,-0.035992151682063274,0.8197442730873991,-0.009338988119696492,0.9412590911629463,0.2972578671657868,0.041030746449317146,-0.28004161916145603,0.16260758573348522
b0925,-0.7785038243123712,0.05895585116702898,0.39227985917031827,0.005374729466841292,-0.4118908862619243,0.026011963293703595,-0.8406362183836615,0.0010453438783584533
b0926,0.7504739940916797,1.2038353539286113e-08,-0.09520856468930927,0.36193367784203057,-0.5806860708033064,0.002053511352767528,-0.6522781756656102,0.002582543658389995
b0927,-0.0031898267699402363,0.9819441157793043,0.027457846896885508,0.7624212008345097,0.1806022795051128,0.3234331839691946,-0.6473181329431629,0.0043824798532853875
b0928,0.4837072126650242,1.1092665618714547e-07,-0.13886643031196202,0.06202190324592751,-0.26082047767949657,0.0398261986772965,-0.5332002711686563,0.0018694396937994125
b0929,-0.6743396428216377,1.8010014263155951e-09,-0.14734448458363064,0.38882308265676957,0.0865536732174991,0.7639909514223717,-0.1441424756601718,0.7362435495970598
b0930,-0.11975525417361285,0.544497845611008,-0.0987008452636075,0.4102600596541178,-0.8740483690728679,0.002251728100788759,-0.2866093358013297,0.5097746464943612
b0931,-0.8124083862536976,2.970719357817572e-49,0.12437164751941043,0.11715030027314335,-0.05256455602276931,0.47639642328495513,-0.19720412249635483,0.07182524062532063
b0934,0.6024044244511169,0.19302182542886626,-0.35435008650088745,0.42880743854661507,-0.3015278705272643,0.5700153904134821,0.45841555643468807,0.4756731157314805
b0943,-0.5108396932347955,0.17987232027969813,0.143091692542112,0.7923361968175623,2.3327134551190274e-05,0.9999755677070629,0.04930676738862713,0.9585946220135262
b0947,0.05789689271398833,0.8719218198954861,0.0813473556801681,0.7341237346656303,-0.9039140073164259,0.06178544964482468,-0.33074995679019453,0.6990037017908872
b0948,-0.34178592759096005,nan,0.22201402457053523,nan,-0.1691271325140171,nan,0.19361803060870242,nan
b0949,0.21545263420372693,0.05662104331470332,-0.08018375717169353,0.45720864169240827,-0.10105257113832461,0.32533304213257874,-0.2223048207579099,0.1331730512533736
b0950,-0.6088242764828199,0.00014447274394196932,-0.07891614445728143,0.705421221076463,0.2786204765314025,0.4047224846619165,-0.303079587128909,0.491394669400929
b0954,-0.10643397050616808,0.07836027023765511,0.07545357013342485,0.40047155056571004,-0.14711776438309315,0.24033892738112816,-0.34851571180257707,0.04539145058668376
b0955,0.045467853160964904,0.7748968248337046,-0.06441536379104934,0.5752995162227637,-0.5061766003053525,0.03977127994832949,0.08990713347922856,0.7586421238269392
b0956,0.6948033455373754,1.935234960828188e-08,0.06738885722375332,0.66724007478852,-0.48434240986490346,0.04492305158011513,-0.2870119210767689,0.3411716838527935
b0957,-0.04204306914242136,0.7033041750257154,-0.08828849141767388,0.21668485795654846,-0.051736827821962,0.6429652538528707,-0.13734152454591772,0.3388566565138915
b0958,0.04465896634889367,0.934560107868264,-0.3531819580581049,0.48491095288893193,-1.127775356663408,0.05348620634555756,1.4028123837387994,0.05415375128736204
b0959,-0.20925569512938424,0.22919996301203216,0.025018116436318048,0.9154055769259815,-0.317130508492097,0.44848151331539987,-0.5594353937447307,0.26926099375326285
b0960,-0.047376190769273366,0.8912041964929858,-0.15321360114616123,0.5014550557454776,0.49266086478306087,0.5116346116861235,-0.3416476371917583,0.6779624311362206
b0963,0.0015755657351056661,0.9979343809592297,0.10877155076301499,0.7943446625083839,-0.9235597229566004,0.2223363771381096,0.6336825511675369,0.44465390512656344
b0965,0.09821571177363678,0.752370900721987,-0.3161604466969087,0.23810112172735565,0.458559166395494,0.09683254276946054,0.025138847566434676,0.9412114343265399
b0966,-0.012000762335579864,0.975446941536337,0.0497938730029065,0.8602616281629875,-0.06477445016520879,0.8387030878155528,-0.5053189353038289,0.23941618206720316
b0967,-0.9457066787667632,1.675063140514869e-14,0.41319505125525086,0.011601160844339943,0.3366992534631369,0.08648592347732244,-0.5193095311469906,0.04291699863333226
b0968,-0.37427822762048635,0.3501111968935712,-0.040405848280664895,0.8773007378940709,0.1384257607466401,0.5307717760498547,0.09470014191979044,0.789785747413263
b0969,-0.18806691696728725,0.43630056419885277,0.21547417904019647,0.5132261444316547,-0.8234420877631786,0.18409769291570877,0.8108120474190363,0.23279348969450742
b0970,-0.3906528796407027,0.016444899296670635,-0.046075929573748474,0.5967427900727219,-0.448551074591443,0.0006914358005596119,0.06796653732235991,0.7331605722082635
b0978,-0.2578280326707353,0.4102886979950382,-0.14763997114306338,0.7317866255640483,0.006511703398204332,0.9910469155014549,-0.006512307882701785,0.9928131194140756
b0979,-0.0858399069724051,0.6119137115681594,-0.2858644826983234,0.11628140268422416,0.378753421393273,0.04547530763344439,0.02359767897229923,0.9394457834111569
b0980,-0.043397931577011786,0.9458512445702688,-0.6366975713495331,0.1102623695025354,-0.5999187805254439,0.20684621634211275,0.8004263002466195,0.2732898246904423
b0982,-0.5107621423518921,0.19114428289353935,-0.27778928125281066,0.6641513289319998,-0.5878601318469812,0.302603229876543,0.236962488495704,0.7817783904163302
b0990,0.17309957472053952,0.1264947471041188,0.25284120758844625,0.004998062463286707,-0.40663074539949357,0.3601197650419463,-0.7769009212496899,0.2954223429280558
b0991,0.3831659541798331,0.22368736349570673,0.07595517363018164,0.811497777679461,0.5305904399826533,0.24196969234289567,-0.44423254586833494,0.4294386581098446
b0992,1.3356037203964208,0.009835320773253197,-1.7208042955632907,0.04844853809357839,-0.7770457033284108,0.33844789021274335,2.081732054752401,0.06100128080957542
b0995,0.44972298073622613,0.4482729880947198,-0.4128133281332857,0.43529542419056,-0.11140785027399602,0.8641048349641614,-0.25060447241185474,0.7912591304146656
b0996,-0.8473054083017708,0.2225580230718417,0.5108329971161742,0.5753837954148506,-19.365651570928915,0.9995615717864704,19.191266002288643,0.9995655197829106
b0998,0.024697675167158616,0.9261554061470332,0.4676251106185298,0.048370282650431036,0.050385329510800096,0.877295667455934,-0.6684917484105849,0.10075258540219312
b0999,0.432998101098512,0.028994521175574647,-0.16920676428036172,0.3055103211342154,-0.21999078555255708,0.41410505656588303,0.020232685590414287,0.9519843558446953
b1000,-0.7230104152385429,0.0010924374467683024,-0.23249508425224716,0.48043043415277087,0.33525657420802074,0.38197152641108423,-0.7378836843446996,0.21494436687700702
b1002,-0.8754449474304135,0.14436198845612333,0.3000570068204062,0.6961894838442978,1.0985660263321588,0.2810622334611763,-0.9286700193478744,0.5495466878954809
b1003,0.3214579506797584,0.4575948733487267,-0.5356394371235098,0.12590721147813502,-0.4362820141752653,0.16030447599912445,0.6958415155648033,0.11159045720423075
b1004,0.4843614121410258,0.0723822474751777,-0.24899766123934952,0.32320722264404933,-0.48965066420697184,0.05047920948144883,0.509965768642337,0.13900400523102407
b1005,0.03565159929885976,0.7974322695889118,0.049320018488634924,0.7640172511017144,0.062010553931562365,0.6152735603369726,-0.3105919216908279,0.11094689381101527
b1006,-0.31830467422089986,0.28714913646412055,-0.08737331834931132,0.8551069162545766,0.31830491709109004,0.3205903528161106,-0.30792212485298104,0.5430725232022146
b1008,-1.3859045598972055,0.23994205879463282,1.3857263081040867,0.3309936827613531,1.4674566487030758,0.2147302376327005,-1.3619153715854557,0.3414484854711889
b1013,-0.27242997320635604,0.4246943390210387,0.12897540645600586,0.5447237674485512,-0.06606005939873198,0.7810692935393297,-0.10659658450936187,0.7650041246161963
b1015,-0.3352981012823883,0.029664924701614286,0.4334130108039391,0.03510392581407341,-1.0293666672585247,0.00012460219456379734,-0.3458452713907285,0.3732406596598762
b1018,-1.1792594229099491,0.057686676734124066,1.3826841978987643,0.0025005803436314103,0.5525219616682042,0.5618305022089932,-2.5463980564570172,0.07870001089101789
b1019,0.5901181422041906,1.043946401603677e-05,-0.09040231308949818,0.5930858593989797,-0.12795941206574338,0.6303816969057905,-1.0924477251301066,0.012547108258620555
b1021,-0.3448256529956907,0.2549435033381702,0.11301101139697775,0.7791890493329041,0.6501920619626975,0.14679629826512766,-1.3346690939115446,0.021563516008549017
b1026,-0.8872968818241548,0.08973013663429275,-0.21130649110997984,0.8016901922300301,-0.4989922616539135,0.7120091984315433,0.869363220372763,0.5754401280104635
b1029,0.20765257483267513,0.5209210897460868,-0.5753913264471429,0.2571965840469994,-0.20761688731434877,0.638830342452776,-1.9504380184339585,0.036615033855720194
b1032,-0.8741216229787184,1.7340230776739068e-14,-0.08929990294907494,0.6725308084636907,-0.2891021816865183,0.2184341145336708,0.50170046225155,0.16046701295079857
b1034,1.001785153988497,4.177239303142129e-14,-0.036593761639661895,0.8277601087473181,-0.147490804525066,0.6675091576021834,-0.9150494066511113,0.0767792513000362
b1035,-0.04799848220352685,0.8735461229931364,0.14613358039310564,0.48458520483201406,0.014425353942133795,0.9671622611386337,-0.7482514120101648,0.09769342560869188
b1036,0.24188115127836718,0.3728490340322841,0.16585415623568242,0.4983570551877312,-0.9067208139433645,4.969315558661792e-05,-0.009001073210430895,0.9785030216071956
b1037,-1.1987546835758967,2.4159123985346527e-23,0.11686321267671221,0.49065809259280957,-0.6699199832640669,0.0072420786570499525,0.3977329035182067,0.3187716026045444
b1039,0.32579968187407354,0.6472709029994863,0.3366558476895792,0.6069375774757233,-0.2772263379002566,0.6217924066923185,-10.852177323357001,0.9080287394646563
b1042,-1.0960899660332784,0.026401386775042314,0.3686148285201748,0.5416443211441164,0.05290784002055786,0.9189542901310944,-1.2199090885635637,0.133605008576229
b1045,-1.047290720312713,0.0003186824926285126,-0.5367765089374005,0.1959842609422331,0.6936759338091116,0.07979266782082946,-0.07466103531622213,0.9001321721743702
b1047,-1.6922983607022506,1.1265290183159072e-09,-0.04407404751183524,0.9023927181434117,-0.7554545056759052,0.018703317293795523,0.872665601552073,0.11120437128725236
b1049,0.5385798252087588,4.90160758392236e-11,-0.0031563972231196933,0.9723878443768172,0.1380843804216853,0.33832950028433484,-0.2905518939144764,0.22606432091079876
b1050,-0.6109569277141462,0.019728361872354147,-0.6768290980751588,0.1425156307904682,0.612033836936638,0.6315998251783153,1.3685263476344918,0.4163270421276176
b1051,-0.5576590032238732,0.0001465433742246451,0.18301618897262,0.3682033229177746,0.05134210426192644,0.7982071996383181,-0.564055016044348,0.07649036360699765
b1055,-0.07239331920761836,0.8828352099677125,-0.16739073955656655,0.6472640646853312,-1.1198112472026591,0.3261831004468696,-12.487276229269439,0.9762129690734772
b1057,-0.5595951038081862,0.3146358052994217,-0.13352346326067438,0.8627203094956623,-23.185575656848112,0.9993052124753654,23.82462374405737,0.9992860625353597
b1060,-0.4070021161031791,3.1535775754147713e-10,0.10823015444979632,0.24234604297957174,-0.6546624314422732,8.287230945379015e-11,-0.47993175712290254,0.00023344411568948015
b1061,0.025758824345271165,0.8482492839465199,-0.005455014618304679,0.9726246283125249,-0.303669825533678,0.059542538680399194,0.3589239323172068,0.06205302607945798
b1062,-0.0007853468384383579,0.9964558973596495,0.17743599873690144,0.21448893435731387,-0.19260605050652096,0.4506453757776794,-0.9096208631821052,0.0013023275048536847
b1064,-0.4801673494677387,7.507547468508852e-06,-0.10966485355255741,0.46133564923900483,-0.7895841727353773,0.002197733742531357,0.8171060375451967,0.00762507265971198
b1065,0.34632329964756614,0.6577168182801723,-0.01819390100553971,0.9671701194465571,-0.2799463629024006,0.5966786708749872,-0.30452138830294356,0.6755586697674801
b1067,-0.019885830275313442,0.7868923939949152,-0.09774335226263635,0.09717433642457798,0.33493876140869416,1.5226918524884316e-05,-0.005406993432105913,0.9598974801261744
b1068,-0.43532101975102117,0.004790328449240597,0.09304095921367334,0.6435399473328705,-0.15249048194411127,0.6639868477828943,-0.29634290581655437,0.48610834114360413
b1070,-0.31844952415522504,0.5237539687191527,-0.9808745807592393,0.2434778810637812,0.4055450234367926,0.5486805199121018,-0.6953958248278095,0.49592614770434196
b1071,-0.5978447359846562,0.012323061291828854,0.27243354180666607,0.4080165079843594,0.2613679586393176,0.5489933531580817,-0.3927306535075267,0.48036080720616325
b1085,-0.17436805035117742,0.5442553692091137,-0.7418988837985606,0.18112598061346818,-0.231220937519481,0.804750668691427,0.4542807716421876,0.7362545782058971
b1087,0.04801989557371834,0.7413758743986503,-0.6529820867321952,0.002247865025384874,-0.1815709381814407,0.41679267466653,0.42651681528624735,0.26382226306579815
b1088,-0.4256925632703994,1.2589643872337072e-28,-0.09141112478743386,0.08030535810285311,-0.11930443397712603,0.5926392578805301,-0.05602022960724132,0.8383730423428829
b1089,0.22010273222571067,4.048889252033737e-07,0.036918687703751264,0.24950445757233997,-0.10950641746709623,0.3266096306246059,-0.08643793684341598,0.5458035471970154
b1090,-0.33034537347837933,1.1072963744962056e-06,0.2924544116193068,0.0017440728719493909,-0.28273924095914504,0.08558969818974069,-0.3254535386514428,0.13651162923676863
b1091,-0.03380014310423403,0.8336628200524534,0.11537567607009754,0.22820146158513022,-0.1619749065207158,0.4783868411914748,-0.1072887410498049,0.7004815764547891
b1092,0.21122516207396935,0.053133193613042536,0.1149943040738805,0.21987476584471854,0.05140850466993673,0.7784123077944408,-0.2794739757055191,0.3099600328262677
b1093,0.012458081205175478,0.7884809203243127,-0.009705316419696328,0.748985961303976,-0.15600629811939745,0.03792191799914906,-0.15292096174565684,0.1904265744301531
b1094,-0.7279723934944909,1.2699602508242949e-273,0.044231601891496136,0.00043891148038589274,0.25514556805657623,6.695611981934256e-30,-0.3115742791150263,2.9185689740989595e-21
b1095,-1.0533490040269564,1.0890604803330088e-22,-0.12330456269084071,0.38634092802325126,-0.05208752741049502,0.810038415198908,0.15882270457172262,0.5744868206745506
b1097,-0.5500634802942738,5.354764748143678e-05,-0.20828121383165218,0.3200295087250974,0.2273216837615061,0.4473537315315481,-0.12009792200590529,0.7422626037821526
b1098,-0.25674709772362236,0.04226175703799114,-0.40355382675543167,0.027851418774234495,-0.5697997434548097,0.24166636553199283,0.5368204106129075,0.35420180615183394
b1099,-0.5878271355951219,0.035694853011977896,-0.7984026479946461,0.07697559699079312,-23.532320889393503,0.9995075321337176,23.765926063768866,0.9995026434114812
b1100,-0.8822556671489727,0.00013217861096116978,0.27315801045631766,0.3812849122169847,0.611872932575919,0.0595544369327808,-1.2348418993789243,0.029152011870436992
